path,language,duration_s,clipping_rate,vad_ratio,hard_reject_reason
data\audios\hindi\train-00004-of-00064\5348024557929790_chunk_14.flac,hindi,1.378,0.0,0.2,vad_ratio=0.2 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5348024557929475_chunk_13.flac,hindi,21.98,0.0,0.2855191256830601,vad_ratio=0.2855 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5348024557929475_chunk_16.flac,hindi,24.085,0.0,0.23192019950124687,vad_ratio=0.2319 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5348024557948340_chunk_1.flac,hindi,1.177,0.0,0.28205128205128205,vad_ratio=0.2821 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5348024558008433_chunk_1.flac,hindi,0.858,0.0,0.07142857142857142,vad_ratio=0.0714 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5348024558008127_chunk_1.flac,hindi,1.435,0.0,0.1702127659574468,vad_ratio=0.1702 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5348024558006474_chunk_1.flac,hindi,1.995,0.0,0.06060606060606061,vad_ratio=0.0606 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5348024558018558_chunk_1.flac,hindi,2.277,0.0,0.18666666666666668,vad_ratio=0.1867 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5348024558019178_chunk_1.flac,hindi,1.517,0.0,0.22,vad_ratio=0.22 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5348024558019727_chunk_1.flac,hindi,2.255,0.0,0.2,vad_ratio=0.2 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5348024558014230_chunk_1.flac,hindi,19.3,0.0,0.08242612752721618,vad_ratio=0.0824 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5348024558052938_chunk_1.flac,hindi,8.636,0.0,0.28222996515679444,vad_ratio=0.2822 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5348024558051473_chunk_1.flac,hindi,12.639,0.0,0.20190023752969122,vad_ratio=0.2019 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5348024558054894_chunk_1.flac,hindi,21.943,0.0,0.24350205198358413,vad_ratio=0.2435 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\57b9f45d-3de0-4554-9c16-13741e4cd976_0_chunk_8.flac,hindi,6.189,0.0,0.24757281553398058,vad_ratio=0.2476 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5bd407f3-c2b4-4cc2-9e8c-ab18ee6af290_0_chunk_11.flac,hindi,0.693,0.0,0.13043478260869565,vad_ratio=0.1304 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5bd407f3-c2b4-4cc2-9e8c-ab18ee6af290_0_chunk_21.flac,hindi,0.437,0.0,0.2857142857142857,vad_ratio=0.2857 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5e3a8073-932c-4688-bcff-ab0b3523b695_0_chunk_16.flac,hindi,1.447,0.0,0.1875,vad_ratio=0.1875 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5e3a8073-932c-4688-bcff-ab0b3523b695_0_chunk_12.flac,hindi,2.143,0.0,0.23943661971830985,vad_ratio=0.2394 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5e3a8073-932c-4688-bcff-ab0b3523b695_0_chunk_14.flac,hindi,2.328,0.0,0.22077922077922077,vad_ratio=0.2208 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5e3a8073-932c-4688-bcff-ab0b3523b695_0_chunk_20.flac,hindi,2.863,0.0,0.2736842105263158,vad_ratio=0.2737 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5e3a8073-932c-4688-bcff-ab0b3523b695_0_chunk_8.flac,hindi,1.572,0.0,0.19230769230769232,vad_ratio=0.1923 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5fc493f5-d702-451e-9033-a8fb51501e8a_0_chunk_12.flac,hindi,3.195,0.0,0.07547169811320754,vad_ratio=0.0755 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\5fc493f5-d702-451e-9033-a8fb51501e8a_0_chunk_13.flac,hindi,3.781,0.0,0.10317460317460317,vad_ratio=0.1032 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\6694c026-c650-4104-8ebd-1e446ee47f32_0_chunk_9.flac,hindi,1.046,0.0,0.029411764705882353,vad_ratio=0.0294 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\67cac945-a469-4980-a540-9ff33f8e109b_0_chunk_27.flac,hindi,0.615,0.0,0.15,vad_ratio=0.15 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\6b7ee603-feba-4b57-8219-fc75b8cddfec_1_chunk_10.flac,hindi,0.981,0.0,0.21875,vad_ratio=0.2188 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\6b7ee603-feba-4b57-8219-fc75b8cddfec_1_chunk_11.flac,hindi,1.796,0.0,0.2542372881355932,vad_ratio=0.2542 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\6b7ee603-feba-4b57-8219-fc75b8cddfec_1_chunk_2.flac,hindi,1.804,0.0,0.2833333333333333,vad_ratio=0.2833 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\6bd67010-c311-4b10-a9fc-2a6eeb00700e_1_chunk_9.flac,hindi,1.867,0.0,0.24193548387096775,vad_ratio=0.2419 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\71218f22-dcbe-48b3-bea5-f419fc247153_1_chunk_6.flac,hindi,2.819,2.2170982617949626e-05,0.27956989247311825,vad_ratio=0.2796 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\71330e30-957d-4d99-a441-af29fc82c2b0_0_chunk_13.flac,hindi,1.781,0.0,0.22033898305084745,vad_ratio=0.2203 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\71218f22-dcbe-48b3-bea5-f419fc247153_1_chunk_1.flac,hindi,14.352,0.0,0.12343096234309624,vad_ratio=0.1234 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\71330e30-957d-4d99-a441-af29fc82c2b0_0_chunk_23.flac,hindi,1.835,0.0,0.2459016393442623,vad_ratio=0.2459 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\71330e30-957d-4d99-a441-af29fc82c2b0_0_chunk_22.flac,hindi,1.364,0.0,0.24444444444444444,vad_ratio=0.2444 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\71330e30-957d-4d99-a441-af29fc82c2b0_0_chunk_27.flac,hindi,1.423,0.0,0.2553191489361702,vad_ratio=0.2553 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\71330e30-957d-4d99-a441-af29fc82c2b0_0_chunk_28.flac,hindi,3.316,0.0,0.24545454545454545,vad_ratio=0.2455 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\71330e30-957d-4d99-a441-af29fc82c2b0_0_chunk_8.flac,hindi,1.494,0.0,0.2857142857142857,vad_ratio=0.2857 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\7555fd54-7256-4cc0-9595-fb6b10d9d69b_1_chunk_1.flac,hindi,1.795,0.0,0.2711864406779661,vad_ratio=0.2712 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\7555fd54-7256-4cc0-9595-fb6b10d9d69b_1_chunk_2.flac,hindi,1.441,0.0,0.25,vad_ratio=0.25 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\7555fd54-7256-4cc0-9595-fb6b10d9d69b_1_chunk_24.flac,hindi,1.017,0.0,0.12121212121212122,vad_ratio=0.1212 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\7555fd54-7256-4cc0-9595-fb6b10d9d69b_1_chunk_27.flac,hindi,2.367,0.0,0.28205128205128205,vad_ratio=0.2821 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\7555fd54-7256-4cc0-9595-fb6b10d9d69b_1_chunk_7.flac,hindi,0.85,0.0,0.25,vad_ratio=0.25 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\7555fd54-7256-4cc0-9595-fb6b10d9d69b_1_chunk_8.flac,hindi,1.461,0.0,0.2708333333333333,vad_ratio=0.2708 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\79dc7309-4354-4e24-8c2a-3446e6740cd3_0_chunk_10.flac,hindi,1.377,0.0,0.2222222222222222,vad_ratio=0.2222 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\79dc7309-4354-4e24-8c2a-3446e6740cd3_0_chunk_17.flac,hindi,1.353,0.0,0.24444444444444444,vad_ratio=0.2444 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\7d8158ab-f631-433d-8237-fd48730515b0_0_chunk_16.flac,hindi,0.741,0.0,0.25,vad_ratio=0.25 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\7d8158ab-f631-433d-8237-fd48730515b0_0_chunk_29.flac,hindi,1.284,0.0,0.2619047619047619,vad_ratio=0.2619 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\7d8158ab-f631-433d-8237-fd48730515b0_0_chunk_28.flac,hindi,2.532,0.0,0.19047619047619047,vad_ratio=0.1905 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\7d8158ab-f631-433d-8237-fd48730515b0_0_chunk_38.flac,hindi,2.61,0.0,0.2413793103448276,vad_ratio=0.2414 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\813d02c0-3755-4ab0-8426-304aeb994d02_1_chunk_17.flac,hindi,1.68,0.0,0.17857142857142858,vad_ratio=0.1786 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\813d02c0-3755-4ab0-8426-304aeb994d02_1_chunk_21.flac,hindi,0.885,0.0,0.06896551724137931,vad_ratio=0.069 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\813d02c0-3755-4ab0-8426-304aeb994d02_1_chunk_13.flac,hindi,2.834,0.0,0.20212765957446807,vad_ratio=0.2021 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\813d02c0-3755-4ab0-8426-304aeb994d02_1_chunk_10.flac,hindi,4.138,0.0,0.1678832116788321,vad_ratio=0.1679 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\813d02c0-3755-4ab0-8426-304aeb994d02_1_chunk_18.flac,hindi,2.255,0.0,0.14666666666666667,vad_ratio=0.1467 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\813d02c0-3755-4ab0-8426-304aeb994d02_1_chunk_3.flac,hindi,1.243,0.0,0.12195121951219512,vad_ratio=0.122 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\813d02c0-3755-4ab0-8426-304aeb994d02_1_chunk_19.flac,hindi,3.867,0.0,0.2890625,vad_ratio=0.2891 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\813d02c0-3755-4ab0-8426-304aeb994d02_1_chunk_4.flac,hindi,2.594,0.0,0.2441860465116279,vad_ratio=0.2442 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\816a55bc-75e4-4959-9161-bc0afebd6f16_0_chunk_16.flac,hindi,0.99,0.0,0.2727272727272727,vad_ratio=0.2727 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\813d02c0-3755-4ab0-8426-304aeb994d02_1_chunk_7.flac,hindi,4.035,0.0,0.2462686567164179,vad_ratio=0.2463 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\816a55bc-75e4-4959-9161-bc0afebd6f16_0_chunk_2.flac,hindi,2.715,0.0,0.26666666666666666,vad_ratio=0.2667 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_1.flac,hindi,2.068,0.0,0.058823529411764705,vad_ratio=0.0588 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_12.flac,hindi,2.718,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_10.flac,hindi,4.172,0.0,0.07194244604316546,vad_ratio=0.0719 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_14.flac,hindi,3.116,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_13.flac,hindi,4.373,0.0,0.23448275862068965,vad_ratio=0.2345 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_11.flac,hindi,4.727,0.0,0.006369426751592357,vad_ratio=0.0064 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_22.flac,hindi,2.483,0.0,0.06097560975609756,vad_ratio=0.061 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_16.flac,hindi,4.786,0.0,0.05660377358490566,vad_ratio=0.0566 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_17.flac,hindi,3.864,0.0,0.046875,vad_ratio=0.0469 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_7.flac,hindi,2.082,0.0,0.057971014492753624,vad_ratio=0.058 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_2.flac,hindi,6.337,0.0,0.14691943127962084,vad_ratio=0.1469 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_20.flac,hindi,5.455,0.0,0.06629834254143646,vad_ratio=0.0663 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_19.flac,hindi,7.748,0.0,0.09302325581395349,vad_ratio=0.093 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_15.flac,hindi,8.495,0.0,0.0636042402826855,vad_ratio=0.0636 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_4.flac,hindi,5.097,0.0,0.05325443786982249,vad_ratio=0.0533 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_5.flac,hindi,6.694,0.0,0.19282511210762332,vad_ratio=0.1928 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_9.flac,hindi,4.084,0.0,0.029411764705882353,vad_ratio=0.0294 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_8.flac,hindi,4.649,0.0,0.09740259740259741,vad_ratio=0.0974 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_18.flac,hindi,9.398,0.0,0.03514376996805112,vad_ratio=0.0351 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_6.flac,hindi,6.628,0.0,0.06363636363636363,vad_ratio=0.0636 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_3.flac,hindi,8.327,0.0,0.0036101083032490976,vad_ratio=0.0036 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\840777fd-65c1-4b7f-a70e-89d0b1135c65_1_chunk_15.flac,hindi,1.229,0.0,0.15,vad_ratio=0.15 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\840777fd-65c1-4b7f-a70e-89d0b1135c65_1_chunk_7.flac,hindi,1.201,0.0,0.125,vad_ratio=0.125 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\82e8af83-0376-409c-97a8-7fbd4e1ffbeb_0_chunk_21.flac,hindi,16.608,0.0,0.07775768535262206,vad_ratio=0.0778 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\86410e41-fa36-4ca3-be1b-71363775098d_1_chunk_19.flac,hindi,0.941,0.0,0.12903225806451613,vad_ratio=0.129 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\86410e41-fa36-4ca3-be1b-71363775098d_1_chunk_25.flac,hindi,1.598,0.0,0.20754716981132076,vad_ratio=0.2075 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\8794697a-78f8-4a83-b2c2-cf90f013e324_1_chunk_18.flac,hindi,1.144,0.0,0.2894736842105263,vad_ratio=0.2895 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\8bd0af56-e742-4b52-9a2b-d1cd1d23a983_1_chunk_28.flac,hindi,0.832,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\8bd0af56-e742-4b52-9a2b-d1cd1d23a983_1_chunk_27.flac,hindi,2.947,0.0,0.22448979591836735,vad_ratio=0.2245 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\8fec5627-376f-42e8-a9d7-a4b58468004d_1_chunk_17.flac,hindi,1.443,0.0,0.25,vad_ratio=0.25 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\8fec5627-376f-42e8-a9d7-a4b58468004d_1_chunk_3.flac,hindi,1.593,0.0,0.24528301886792453,vad_ratio=0.2453 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\8fec5627-376f-42e8-a9d7-a4b58468004d_1_chunk_2.flac,hindi,4.175,0.0,0.2589928057553957,vad_ratio=0.259 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\8fec5627-376f-42e8-a9d7-a4b58468004d_1_chunk_31.flac,hindi,1.322,0.0,0.25,vad_ratio=0.25 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\8fec5627-376f-42e8-a9d7-a4b58468004d_1_chunk_30.flac,hindi,1.969,0.0,0.23076923076923078,vad_ratio=0.2308 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\8fec5627-376f-42e8-a9d7-a4b58468004d_1_chunk_6.flac,hindi,1.436,0.0,0.23404255319148937,vad_ratio=0.234 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\9a466220-c705-4c8b-ac81-6a54e2b78669_0_chunk_15.flac,hindi,1.58,0.0,0.2692307692307692,vad_ratio=0.2692 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\9a466220-c705-4c8b-ac81-6a54e2b78669_0_chunk_23.flac,hindi,0.32,0.0,0.2,vad_ratio=0.2 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\9a466220-c705-4c8b-ac81-6a54e2b78669_0_chunk_7.flac,hindi,2.28,0.0,0.19736842105263158,vad_ratio=0.1974 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\9a466220-c705-4c8b-ac81-6a54e2b78669_1_chunk_16.flac,hindi,0.737,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\9bdb03bc-6efb-4901-9a68-0e1a9b50daa8_0_chunk_1.flac,hindi,2.509,0.0,0.13253012048192772,vad_ratio=0.1325 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\9bdb03bc-6efb-4901-9a68-0e1a9b50daa8_0_chunk_3.flac,hindi,3.481,0.0,0.1724137931034483,vad_ratio=0.1724 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\a040a34c-b809-43bd-94e6-dc509bf58071_1_chunk_1.flac,hindi,24.295,0.0,0.1965389369592089,vad_ratio=0.1965 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\a88b8278-dabd-48b4-b43f-c59c83a19195_0_chunk_14.flac,hindi,0.543,0.0,0.16666666666666666,vad_ratio=0.1667 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\ace2df37-db62-46d3-a725-0d2d8f9b57ed_0_chunk_2.flac,hindi,3.272,0.0,0.23853211009174313,vad_ratio=0.2385 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\ace2df37-db62-46d3-a725-0d2d8f9b57ed_0_chunk_27.flac,hindi,2.993,0.0,0.10101010101010101,vad_ratio=0.101 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\b4e6660e-e302-4214-9d7d-9ba998f3e0fd_0_chunk_12.flac,hindi,1.395,0.0,0.21739130434782608,vad_ratio=0.2174 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\b4e6660e-e302-4214-9d7d-9ba998f3e0fd_0_chunk_14.flac,hindi,2.534,0.0,0.2857142857142857,vad_ratio=0.2857 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\b4e6660e-e302-4214-9d7d-9ba998f3e0fd_0_chunk_16.flac,hindi,4.216,0.0,0.2785714285714286,vad_ratio=0.2786 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\b4e6660e-e302-4214-9d7d-9ba998f3e0fd_0_chunk_9.flac,hindi,1.957,0.0,0.2153846153846154,vad_ratio=0.2154 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\b4e6660e-e302-4214-9d7d-9ba998f3e0fd_0_chunk_30.flac,hindi,2.546,0.0,0.14285714285714285,vad_ratio=0.1429 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\b6331fb8-1ef4-4a4c-91f4-6fa7766a95de_1_chunk_25.flac,hindi,2.915,0.0,0.13402061855670103,vad_ratio=0.134 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\b84d1e38-714d-4b84-8a33-a597b6b00d06_1_chunk_2.flac,hindi,2.872,0.0,0.2631578947368421,vad_ratio=0.2632 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\b8e04d7a-0bc8-4230-aafe-04f5f588a41b_0_chunk_8.flac,hindi,0.64,0.0,0.09523809523809523,vad_ratio=0.0952 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\bb1dbeb5-2d02-4ccb-a9c9-4ebf85c89409_0_chunk_1.flac,hindi,1.663,0.0,0.21818181818181817,vad_ratio=0.2182 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\bb1dbeb5-2d02-4ccb-a9c9-4ebf85c89409_0_chunk_10.flac,hindi,1.592,0.0,0.22641509433962265,vad_ratio=0.2264 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\bb1dbeb5-2d02-4ccb-a9c9-4ebf85c89409_0_chunk_12.flac,hindi,1.567,0.0,0.19230769230769232,vad_ratio=0.1923 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\bb1dbeb5-2d02-4ccb-a9c9-4ebf85c89409_0_chunk_14.flac,hindi,1.704,0.0,0.19642857142857142,vad_ratio=0.1964 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\bb1dbeb5-2d02-4ccb-a9c9-4ebf85c89409_0_chunk_6.flac,hindi,1.421,0.0,0.14893617021276595,vad_ratio=0.1489 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\bc9eae32-6ac3-4296-a531-b384383819ef_0_chunk_38.flac,hindi,0.972,0.0,0.21875,vad_ratio=0.2188 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\bb1dbeb5-2d02-4ccb-a9c9-4ebf85c89409_0_chunk_16.flac,hindi,8.22,0.0,0.23722627737226276,vad_ratio=0.2372 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\bc9eae32-6ac3-4296-a531-b384383819ef_0_chunk_42.flac,hindi,0.732,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\bc9eae32-6ac3-4296-a531-b384383819ef_0_chunk_53.flac,hindi,1.142,0.0,0.10526315789473684,vad_ratio=0.1053 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\bc9eae32-6ac3-4296-a531-b384383819ef_0_chunk_47.flac,hindi,0.836,0.0,0.0,vad_ratio=0.0 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\bc9eae32-6ac3-4296-a531-b384383819ef_0_chunk_56.flac,hindi,0.768,0.0,0.16,vad_ratio=0.16 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\bc9eae32-6ac3-4296-a531-b384383819ef_0_chunk_48.flac,hindi,2.133,0.0,0.2535211267605634,vad_ratio=0.2535 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\bc9eae32-6ac3-4296-a531-b384383819ef_0_chunk_6.flac,hindi,1.411,0.0,0.2127659574468085,vad_ratio=0.2128 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\be114cfe-2c96-4eda-8b66-26ffa28af77d_0_chunk_1.flac,hindi,1.959,0.0,0.27692307692307694,vad_ratio=0.2769 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\be114cfe-2c96-4eda-8b66-26ffa28af77d_0_chunk_11.flac,hindi,2.656,0.0,0.18181818181818182,vad_ratio=0.1818 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\bc9eae32-6ac3-4296-a531-b384383819ef_0_chunk_43.flac,hindi,5.253,0.0,0.08571428571428572,vad_ratio=0.0857 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\be114cfe-2c96-4eda-8b66-26ffa28af77d_0_chunk_19.flac,hindi,1.898,0.0,0.20634920634920634,vad_ratio=0.2063 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\c3a5b8bc-2b39-4518-bcb4-fa9c4fa72dcb_1_chunk_6.flac,hindi,0.354,0.0,0.2727272727272727,vad_ratio=0.2727 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\c3a5b8bc-2b39-4518-bcb4-fa9c4fa72dcb_1_chunk_8.flac,hindi,0.83,0.0,0.18518518518518517,vad_ratio=0.1852 < adaptive_floor=0.2909
data\audios\hindi\train-00004-of-00064\c74c66c1-4a87-437d-9d6c-070482d7311f_1_chunk_29.flac,hindi,2.776,0.0,0.2391304347826087,vad_ratio=0.2391 < adaptive_floor=0.2909
